0,0,-0.0178353

-8.99303e-06,-5.40527e-05,-0.0178628

2.17086e-05,-2.51734e-06,-0.0178394

-2.24523e-06,-1.70597e-05,-0.0178467

-4.25144e-05,-8.63842e-06,-0.0178427

-1.31562e-05,2.37659e-05,-0.0178235

-5.58612e-05,-3.81668e-05,-0.0178834

-4.92433e-05,-4.6934e-05,-0.0178882

-2.96289e-05,-9.53623e-05,-0.0179075

-2.66108e-05,-0.000232664,-0.0179742

-4.47759e-05,-0.000507632,-0.0181167

-9.0954e-05,-0.000225401,-0.0179658

-3.57867e-05,-0.0001007,-0.0178945

-1.98518e-05,0.000211849,-0.0177309

-0.000122833,0.000239343,-0.0177917

-0.000537376,6.70162e-05,-0.021171

-0.000684625,4.86359e-05,-0.0181722

-0.00022773,0.000493194,0.000281516

-0.000715586,9.63836e-05,-0.0182341

-0.000794078,-7.32837e-06,-0.0183436

-0.000794242,-7.43474e-05,-0.0183765

-0.000819937,-0.000171553,-0.0184238

-0.000846709,-4.88608e-05,-0.0183674

-0.000860822,-5.96617e-05,-0.0183725

-0.000933668,-0.00022071,-0.0184594

-0.000980399,-0.000210013,-0.0184572

-0.000952743,-9.91084e-05,-0.0184017

-0.000905564,7.99016e-05,-0.0183148

-0.000940711,0.000136672,-0.0183039

-0.000911315,8.06237e-05,-0.0183236

-0.000931877,0.000139363,-0.0182991

-0.00101525,0.000336452,-0.0182249

-0.00105081,0.000287735,-0.0182711

-0.00108643,0.000238942,-0.0183172

-0.00118176,0.00044612,-0.0182266

-0.00120185,0.000748023,-0.0180582

-0.00125853,0.000693474,-0.0181239

-0.00128901,0.000609358,-0.0181905

-0.0013596,0.000719122,-0.0181594

-0.00142448,0.000874837,-0.0181161

-0.00149413,0.000885566,-0.0181424

-0.00151513,0.00082243,-0.018186

-0.00153613,0.000759267,-0.0182297

-0.0016636,0.000803136,-0.018251

-0.00247203,-1.28329e-05,-0.0194926

-0.00255544,0.000292097,-0.0193353

-0.0024764,2.79823e-05,-0.0194616

-0.00247305,6.38879e-05,-0.01944

-0.00246969,9.98e-05,-0.0194184

-0.00237186,0.000370163,-0.0192151

-0.00252749,0.000404891,-0.0192359

-0.00249267,0.000735529,-0.0190377

-0.00271175,0.00102174,-0.0189021

-0.00331469,0.000831659,-0.0191865

-0.0033643,0.000806412,-0.0192224

-0.00299684,0.000870855,-0.0189567

0.000923549,0.000846972,-0.00117094

0.000923549,0.000846972,-0.00117094

0.00692355,0.000846972,-0.00117094

0.0129235,0.000846972,-0.0190062

0.0177545,0.000842145,-0.00126677

0.0225796,0.000377953,-0.00164352

0.0285796,0.000377953,-0.0194788

0.0344753,0.000228742,-0.00179683

0.0392058,-0.000149949,-0.0022115

0.0441305,-0.000189501,-0.00222413

0.0501937,-0.000440683,-0.0201807

0.0551844,-0.000651284,-0.00245713

0.0611225,-0.000683229,-0.00247409

0.0660048,-0.000627163,-0.00241658

0.0718839,-0.000686771,-0.00248979

0.0768828,-0.000920045,-0.0026185

0.0828055,-0.000874538,-0.0203979

0.0997483,-0.00103746,-0.00263272

0.0995645,-0.000934072,-0.00254348

0.0993817,-0.000831733,-0.00245535

0.1062,-0.000730294,-0.00236818

0.112713,-0.00120775,-0.00287047

0.120109,-0.0017081,-0.00334771

0.126081,-0.00169386,-0.00333082

0.132955,-0.00200364,-0.0034363

0.139862,-0.00192081,-0.00336318

0.14592,-0.00207596,-0.00345864

0.152907,-0.00213684,-0.00348835

0.159007,-0.00241566,-0.00368111

0.165899,-0.00252266,-0.0036857

0.173085,-0.00268394,-0.00383977

0.178636,-0.00269227,-0.0214558

0.185665,-0.0024271,-0.00349037

0.191762,-0.00264615,-0.00359683

0.198284,-0.00236261,-0.00322758

0.205339,-0.00249046,-0.00331518

0.211421,-0.0028206,-0.00352609

0.21834,-0.00256004,-0.00334911

0.224242,-0.00266586,-0.00337013

0.231201,-0.00279169,-0.003421

0.238004,-0.00288286,-0.00339477

0.243954,-0.00252526,-0.00317851

0.250936,-0.00251561,-0.00318045

0.27089,-0.00255836,-0.0031895

0.270697,-0.00258892,-0.003185

0.276505,-0.0026195,-0.0210156

0.283365,-0.00246498,-0.00307511

0.296312,-0.00325832,-0.00350853

0.296211,-0.00386181,-0.00381618

0.303109,-0.00446297,-0.0219549

0.309109,-0.00446297,-0.00411964

0.316212,-0.00464715,-0.00423522

0.322054,-0.00480169,-0.00427005

0.329054,-0.00480169,-0.00427005

0.334938,-0.00473121,-0.00420041

0.342044,-0.0048943,-0.0043147

0.34913,-0.00495963,-0.00438064

0.354754,-0.00494893,-0.00425175

0.361754,-0.00494893,-0.00425175

0.368832,-0.00562896,-0.00464893

0.375602,-0.00529554,-0.00443401

0.383496,-0.00539269,-0.00445301

0.390496,-0.00539269,-0.00445301

0.399496,-0.00539269,-0.0222883

0.407552,-0.00491779,-0.004225

0.414445,-0.00486865,-0.0041852

0.423392,-0.00504498,-0.004264

0.431524,-0.00578282,-0.00465592

0.437865,-0.00510465,-0.00404968

0.446659,-0.00535096,-0.00412862

0.45355,-0.00639202,-0.00461956

0.46155,-0.00639202,-0.00461956

0.470468,-0.00680558,-0.00484211

0.477377,-0.00683064,-0.00485016

0.485377,-0.00683064,-0.0226855

0.493554,-0.00703389,-0.00497898

0.49877,0.130634,0.00610532

0.50666,0.130602,0.00598563

0.51452,0.130874,0.00607988

0.52252,0.130874,0.00607988

0.530533,0.131146,0.00625339

0.538311,0.131255,0.00610823

